ORDER_ID,VERSION_NBR,ORDER_STATUS_TYPE_CD
45791611,1,PAYMENT_REQUESTED
48004397,2,PAYMENT_REQUESTED
48064592,1,PAYMENT_REQUESTED
48043687,1,PAYMENT_REQUESTED
48014639,1,PAYMENT_REQUESTED
47533176,1,PAYMENT_REQUESTED
47856131,1,PAYMENT_REQUESTED
48055070,1,PAYMENT_REQUESTED
48037564,2,PAYMENT_REQUESTED
48064885,1,PAYMENT_REQUESTED
48057822,1,PAYMENT_REQUESTED
48065967,1,PAYMENT_REQUESTED
47697485,1,PAYMENT_REQUESTED
48048904,1,PAYMENT_REQUESTED
47707009,3,PAYMENT_REQUESTED
47105034,1,PAYMENT_REQUESTED
48054842,1,PAYMENT_REQUESTED
48057502,1,PAYMENT_REQUESTED
47923908,1,PAYMENT_REQUESTED
48059441,1,PAYMENT_REQUESTED
48061488,1,PAYMENT_REQUESTED
48049734,1,PAYMENT_REQUESTED
48044583,1,PAYMENT_REQUESTED
48059514,1,PAYMENT_REQUESTED
48054603,1,PAYMENT_REQUESTED
48058666,1,PAYMENT_REQUESTED
48049729,1,PAYMENT_REQUESTED
48028831,1,PAYMENT_REQUESTED
48055746,1,PAYMENT_REQUESTED
48061633,1,PAYMENT_REQUESTED
48057645,1,PAYMENT_REQUESTED
48057063,1,PAYMENT_REQUESTED
48065527,1,PAYMENT_REQUESTED
48055516,1,PAYMENT_REQUESTED
48054580,1,PAYMENT_REQUESTED
48034170,2,PAYMENT_REQUESTED
48047286,2,PAYMENT_REQUESTED
48065244,1,PAYMENT_REQUESTED
48053846,1,PAYMENT_REQUESTED
48036928,1,PAYMENT_REQUESTED
48031700,1,PAYMENT_REQUESTED
48063736,1,PAYMENT_REQUESTED
48050269,2,PAYMENT_REQUESTED
48043606,1,PAYMENT_REQUESTED
48025140,1,PAYMENT_REQUESTED
800133,1,PAYMENT_REQUESTED
48055619,1,PAYMENT_REQUESTED
800138,1,PAYMENT_REQUESTED
48053956,1,PAYMENT_REQUESTED
48025699,1,PAYMENT_REQUESTED
48054827,1,PAYMENT_REQUESTED
48055436,1,PAYMENT_REQUESTED
48065655,1,PAYMENT_REQUESTED
47979163,1,PAYMENT_REQUESTED
48051969,1,PAYMENT_REQUESTED
48056445,1,PAYMENT_REQUESTED
43795479,1,PAYMENT_REQUESTED
47981781,1,PAYMENT_REQUESTED
48040239,1,PAYMENT_REQUESTED
48041690,1,PAYMENT_REQUESTED
47576952,1,PAYMENT_REQUESTED
48058309,1,PAYMENT_REQUESTED
48055835,1,PAYMENT_REQUESTED
47997779,1,PAYMENT_REQUESTED
45624286,1,PAYMENT_REQUESTED
48048627,1,PAYMENT_REQUESTED
48044707,1,PAYMENT_REQUESTED
48059979,1,PAYMENT_REQUESTED
48061439,1,PAYMENT_REQUESTED
48061399,1,PAYMENT_REQUESTED
48060092,1,PAYMENT_REQUESTED
48062478,1,PAYMENT_REQUESTED
48051436,1,PAYMENT_REQUESTED
48055838,1,PAYMENT_REQUESTED
48022273,1,PAYMENT_REQUESTED
48051188,1,PAYMENT_REQUESTED
48054413,1,PAYMENT_REQUESTED
48042988,1,PAYMENT_REQUESTED
48052484,1,PAYMENT_REQUESTED
48035110,1,PAYMENT_REQUESTED
48061799,1,PAYMENT_REQUESTED
48058908,1,PAYMENT_REQUESTED
48054902,1,PAYMENT_REQUESTED
48020900,1,PAYMENT_REQUESTED
47964180,1,PAYMENT_REQUESTED
48054918,1,PAYMENT_REQUESTED
48065913,1,PAYMENT_REQUESTED
48051637,1,PAYMENT_REQUESTED
48043504,1,PAYMENT_REQUESTED
48057244,1,PAYMENT_REQUESTED
47978801,1,PAYMENT_REQUESTED
48059961,1,PAYMENT_REQUESTED
44920477,1,PAYMENT_REQUESTED
48054616,1,PAYMENT_REQUESTED
48062705,1,PAYMENT_REQUESTED
48054261,1,PAYMENT_REQUESTED
47629334,1,PAYMENT_REQUESTED
48057847,1,PAYMENT_REQUESTED
48056081,1,PAYMENT_REQUESTED
47768356,1,PAYMENT_REQUESTED
48065477,1,PAYMENT_REQUESTED
47978994,3,PAYMENT_REQUESTED
48043520,3,PAYMENT_REQUESTED
48014932,1,PAYMENT_REQUESTED
48063429,1,PAYMENT_REQUESTED
48049591,2,PAYMENT_REQUESTED
48031675,2,PAYMENT_REQUESTED
47777762,1,PAYMENT_REQUESTED
48058447,1,PAYMENT_REQUESTED
48046541,1,PAYMENT_REQUESTED
48034377,1,PAYMENT_REQUESTED
48055910,1,PAYMENT_REQUESTED
48030759,1,PAYMENT_REQUESTED
47976606,1,PAYMENT_REQUESTED
48062235,1,PAYMENT_REQUESTED
48065704,1,PAYMENT_REQUESTED
48053096,1,PAYMENT_REQUESTED
48046977,1,PAYMENT_REQUESTED
48039141,1,PAYMENT_REQUESTED
48054437,1,PAYMENT_REQUESTED
48054340,1,PAYMENT_REQUESTED
48032398,1,PAYMENT_REQUESTED
46508092,2,PAYMENT_REQUESTED
48053559,1,PAYMENT_REQUESTED
47529377,2,PAYMENT_REQUESTED
48061340,1,PAYMENT_REQUESTED
48064841,1,PAYMENT_REQUESTED
47984850,1,PAYMENT_REQUESTED
48058154,1,PAYMENT_REQUESTED
48059443,1,PAYMENT_REQUESTED
48056149,1,PAYMENT_REQUESTED
48053147,1,PAYMENT_REQUESTED
48015240,1,PAYMENT_REQUESTED
48053045,1,PAYMENT_REQUESTED
48032016,2,PAYMENT_REQUESTED
48057927,1,PAYMENT_REQUESTED
48051921,1,PAYMENT_REQUESTED
48051061,1,PAYMENT_REQUESTED
48053832,1,PAYMENT_REQUESTED
47696615,1,PAYMENT_REQUESTED
48058543,1,PAYMENT_REQUESTED
48056107,1,PAYMENT_REQUESTED
48051595,1,PAYMENT_REQUESTED
48054819,1,PAYMENT_REQUESTED
48039884,2,PAYMENT_REQUESTED
46078082,1,PAYMENT_REQUESTED
47731759,1,PAYMENT_REQUESTED
48068072,1,PAYMENT_REQUESTED
48055599,1,PAYMENT_REQUESTED
48060881,1,PAYMENT_REQUESTED
48057633,1,PAYMENT_REQUESTED
48039275,1,PAYMENT_REQUESTED
48044127,1,PAYMENT_REQUESTED
48056673,1,PAYMENT_REQUESTED
48045388,1,PAYMENT_REQUESTED
48025521,1,PAYMENT_REQUESTED
48028901,1,PAYMENT_REQUESTED
48004531,3,PAYMENT_REQUESTED
48012284,1,PAYMENT_REQUESTED
47217781,1,PAYMENT_REQUESTED
48060588,1,PAYMENT_REQUESTED
48060808,1,PAYMENT_REQUESTED
48056347,1,PAYMENT_REQUESTED
48043226,1,PAYMENT_REQUESTED
48051484,1,PAYMENT_REQUESTED
48060252,1,PAYMENT_REQUESTED
48062475,1,PAYMENT_REQUESTED
48023250,1,PAYMENT_REQUESTED
48065553,1,PAYMENT_REQUESTED
48047739,1,PAYMENT_REQUESTED
48056558,1,PAYMENT_REQUESTED
48021420,1,PAYMENT_REQUESTED
48051838,1,PAYMENT_REQUESTED
48031353,1,PAYMENT_REQUESTED
48062640,1,PAYMENT_REQUESTED
48062773,1,PAYMENT_REQUESTED
48051717,1,PAYMENT_REQUESTED
48052271,1,PAYMENT_REQUESTED
48048511,1,PAYMENT_REQUESTED
48046490,1,PAYMENT_REQUESTED
48056852,1,PAYMENT_REQUESTED
48041060,1,PAYMENT_REQUESTED
47912948,1,PAYMENT_REQUESTED
46145014,1,PAYMENT_REQUESTED
48037375,1,PAYMENT_REQUESTED
48060493,1,PAYMENT_REQUESTED
48057639,1,PAYMENT_REQUESTED
48058476,1,PAYMENT_REQUESTED
48049806,1,PAYMENT_REQUESTED
48061406,1,PAYMENT_REQUESTED
48028940,1,PAYMENT_REQUESTED
48042290,1,PAYMENT_REQUESTED
47866911,1,PAYMENT_REQUESTED
48053256,1,PAYMENT_REQUESTED
48056889,1,PAYMENT_REQUESTED
48028094,1,PAYMENT_REQUESTED
46585790,1,PAYMENT_REQUESTED
48026552,1,PAYMENT_REQUESTED
48040093,1,PAYMENT_REQUESTED
48041207,1,PAYMENT_REQUESTED
48055383,1,PAYMENT_REQUESTED
48059304,1,PAYMENT_REQUESTED
48052952,1,PAYMENT_REQUESTED
48062670,1,PAYMENT_REQUESTED
48053146,1,PAYMENT_REQUESTED
48064479,1,PAYMENT_REQUESTED
47924262,1,PAYMENT_REQUESTED
48058448,1,PAYMENT_REQUESTED
48049579,1,PAYMENT_REQUESTED
48051426,2,PAYMENT_REQUESTED
48062060,1,PAYMENT_REQUESTED
48054946,1,PAYMENT_REQUESTED
46849248,1,PAYMENT_REQUESTED
48048190,1,PAYMENT_REQUESTED
47754401,1,PAYMENT_REQUESTED
48059629,1,PAYMENT_REQUESTED
48065662,1,PAYMENT_REQUESTED
48063296,1,PAYMENT_REQUESTED
48060350,1,PAYMENT_REQUESTED
48049251,1,PAYMENT_REQUESTED
48031435,1,PAYMENT_REQUESTED
48059417,1,PAYMENT_REQUESTED
48046913,1,PAYMENT_REQUESTED
48063405,1,PAYMENT_REQUESTED
48049519,1,PAYMENT_REQUESTED
48057641,1,PAYMENT_REQUESTED
48053471,1,PAYMENT_REQUESTED
48053312,1,PAYMENT_REQUESTED
46751366,1,PAYMENT_REQUESTED
48052461,1,PAYMENT_REQUESTED
48047837,1,PAYMENT_REQUESTED
48021593,1,PAYMENT_REQUESTED
47087719,2,PAYMENT_REQUESTED
46207604,1,PAYMENT_REQUESTED
48053755,1,PAYMENT_REQUESTED
48036937,1,PAYMENT_REQUESTED
48055290,1,PAYMENT_REQUESTED
44774498,2,PAYMENT_REQUESTED
48061632,1,PAYMENT_REQUESTED
48049233,1,PAYMENT_REQUESTED
48047102,1,PAYMENT_REQUESTED
48053733,1,PAYMENT_REQUESTED
48052297,1,PAYMENT_REQUESTED
48046925,1,PAYMENT_REQUESTED
48037807,1,PAYMENT_REQUESTED
48053638,1,PAYMENT_REQUESTED
48030508,1,PAYMENT_REQUESTED
48064287,1,PAYMENT_REQUESTED
48055670,1,PAYMENT_REQUESTED
48052249,1,PAYMENT_REQUESTED
48054154,2,PAYMENT_REQUESTED
48048092,1,PAYMENT_REQUESTED
48062339,1,PAYMENT_REQUESTED
47729858,1,PAYMENT_REQUESTED
48001395,2,PAYMENT_REQUESTED
48016617,1,PAYMENT_REQUESTED
48063774,1,PAYMENT_REQUESTED
48063927,1,PAYMENT_REQUESTED
48053844,1,PAYMENT_REQUESTED
48057021,1,PAYMENT_REQUESTED
48053299,1,PAYMENT_REQUESTED
48039808,1,PAYMENT_REQUESTED
47912589,1,PAYMENT_REQUESTED
48053774,1,PAYMENT_REQUESTED
48059281,1,PAYMENT_REQUESTED
48050007,1,PAYMENT_REQUESTED
48042580,1,PAYMENT_REQUESTED
48027964,1,PAYMENT_REQUESTED
48036410,1,PAYMENT_REQUESTED
48060205,1,PAYMENT_REQUESTED
48057567,1,PAYMENT_REQUESTED
48020944,4,PAYMENT_REQUESTED
48055417,1,PAYMENT_REQUESTED
48029294,1,PAYMENT_REQUESTED
48059095,1,PAYMENT_REQUESTED
48057265,1,PAYMENT_REQUESTED
48053647,1,PAYMENT_REQUESTED
48058995,1,PAYMENT_REQUESTED
47995294,2,PAYMENT_REQUESTED
48059683,1,PAYMENT_REQUESTED
48061516,1,PAYMENT_REQUESTED
48063028,1,PAYMENT_REQUESTED
48025843,1,PAYMENT_REQUESTED
48041061,1,PAYMENT_REQUESTED
47469169,1,PAYMENT_REQUESTED
48062734,1,PAYMENT_REQUESTED
48059390,2,PAYMENT_REQUESTED
48060330,1,PAYMENT_REQUESTED
48024838,1,PAYMENT_REQUESTED
48058486,1,PAYMENT_REQUESTED
48059002,1,PAYMENT_REQUESTED
47896575,1,PAYMENT_REQUESTED
48024340,1,PAYMENT_REQUESTED
48059419,1,PAYMENT_REQUESTED
48064105,1,PAYMENT_REQUESTED
48066704,1,PAYMENT_REQUESTED
48036192,3,PAYMENT_REQUESTED
48018627,1,PAYMENT_REQUESTED
48051152,1,PAYMENT_REQUESTED
48055734,1,PAYMENT_REQUESTED
48034224,2,PAYMENT_REQUESTED
48053416,1,PAYMENT_REQUESTED
48008574,1,PAYMENT_REQUESTED
48024953,1,PAYMENT_REQUESTED
48054986,1,PAYMENT_REQUESTED
48061658,1,PAYMENT_REQUESTED
47916273,1,PAYMENT_REQUESTED
48052803,1,PAYMENT_REQUESTED
47907862,1,PAYMENT_REQUESTED
48026223,1,PAYMENT_REQUESTED
48058696,1,PAYMENT_REQUESTED
48035609,1,PAYMENT_REQUESTED
48045235,1,PAYMENT_REQUESTED
47955043,1,PAYMENT_REQUESTED
48058089,1,PAYMENT_REQUESTED
48060473,1,PAYMENT_REQUESTED
48058744,1,PAYMENT_REQUESTED
48049561,1,PAYMENT_REQUESTED
48055312,1,PAYMENT_REQUESTED
48062608,1,PAYMENT_REQUESTED
47979229,2,PAYMENT_REQUESTED
48057386,1,PAYMENT_REQUESTED
48051581,1,PAYMENT_REQUESTED
48054185,1,PAYMENT_REQUESTED
48052187,1,PAYMENT_REQUESTED
48021364,1,PAYMENT_REQUESTED
48052981,1,PAYMENT_REQUESTED
47957372,1,PAYMENT_REQUESTED
47402422,1,PAYMENT_REQUESTED
48045464,1,PAYMENT_REQUESTED
47590468,1,PAYMENT_REQUESTED
47990880,1,PAYMENT_REQUESTED
48057680,1,PAYMENT_REQUESTED
48062433,1,PAYMENT_REQUESTED
48048813,1,PAYMENT_REQUESTED
48019194,1,PAYMENT_REQUESTED
47482560,1,PAYMENT_REQUESTED
48023245,1,PAYMENT_REQUESTED
48037677,1,PAYMENT_REQUESTED
48026843,1,PAYMENT_REQUESTED
48053316,1,PAYMENT_REQUESTED
47436590,1,PAYMENT_REQUESTED
46004411,1,PAYMENT_REQUESTED
47920095,1,PAYMENT_REQUESTED
48025164,1,PAYMENT_REQUESTED
48036055,1,PAYMENT_REQUESTED
46840640,1,PAYMENT_REQUESTED
48053432,1,PAYMENT_REQUESTED
48040977,1,PAYMENT_REQUESTED
48058667,1,PAYMENT_REQUESTED
46859881,1,PAYMENT_REQUESTED
48058145,1,PAYMENT_REQUESTED
48059825,1,PAYMENT_REQUESTED
48045569,1,PAYMENT_REQUESTED
48035728,1,PAYMENT_REQUESTED
48058463,1,PAYMENT_REQUESTED
48050946,1,PAYMENT_REQUESTED
48057404,1,PAYMENT_REQUESTED
48013852,1,PAYMENT_REQUESTED
48046205,1,PAYMENT_REQUESTED
48059204,1,PAYMENT_REQUESTED
48059410,1,PAYMENT_REQUESTED
48031414,1,PAYMENT_REQUESTED
48057369,1,PAYMENT_REQUESTED
48057765,1,PAYMENT_REQUESTED
48015984,3,PAYMENT_REQUESTED
48065479,1,PAYMENT_REQUESTED
48031532,1,PAYMENT_REQUESTED
48057632,1,PAYMENT_REQUESTED
48055297,1,PAYMENT_REQUESTED
48055883,1,PAYMENT_REQUESTED
48034741,1,PAYMENT_REQUESTED
48057313,1,PAYMENT_REQUESTED
47719468,1,PAYMENT_REQUESTED
48061889,1,PAYMENT_REQUESTED
48055954,1,PAYMENT_REQUESTED
47768121,1,PAYMENT_REQUESTED
48027174,1,PAYMENT_REQUESTED
48053029,1,PAYMENT_REQUESTED
47909206,1,PAYMENT_REQUESTED
48058116,1,PAYMENT_REQUESTED
48053346,1,PAYMENT_REQUESTED
48064445,1,PAYMENT_REQUESTED
48063628,1,PAYMENT_REQUESTED
48021391,1,PAYMENT_REQUESTED
48021215,1,PAYMENT_REQUESTED
48059541,1,PAYMENT_REQUESTED
48058834,1,PAYMENT_REQUESTED
48061206,2,PAYMENT_REQUESTED
48055568,1,PAYMENT_REQUESTED
48047193,1,PAYMENT_REQUESTED
48053574,1,PAYMENT_REQUESTED
48052662,1,PAYMENT_REQUESTED
48046675,1,PAYMENT_REQUESTED
47994393,1,PAYMENT_REQUESTED
47966145,1,PAYMENT_REQUESTED
48029561,1,PAYMENT_REQUESTED
48056748,1,PAYMENT_REQUESTED
48026188,1,PAYMENT_REQUESTED
48058283,1,PAYMENT_REQUESTED
48054286,1,PAYMENT_REQUESTED
48059806,1,PAYMENT_REQUESTED
48028851,1,PAYMENT_REQUESTED
48037422,1,PAYMENT_REQUESTED
48061290,1,PAYMENT_REQUESTED
47966906,1,PAYMENT_REQUESTED
48063553,1,PAYMENT_REQUESTED
48054811,1,PAYMENT_REQUESTED
48047524,1,PAYMENT_REQUESTED
48007948,1,PAYMENT_REQUESTED
48023109,1,PAYMENT_REQUESTED
48052704,1,PAYMENT_REQUESTED
48062236,1,PAYMENT_REQUESTED
48019210,2,PAYMENT_REQUESTED
48059392,1,PAYMENT_REQUESTED
48061243,1,PAYMENT_REQUESTED
48055428,1,PAYMENT_REQUESTED
48061859,1,PAYMENT_REQUESTED
48058125,1,PAYMENT_REQUESTED
48065714,1,PAYMENT_REQUESTED
47491949,1,PAYMENT_REQUESTED
48066613,1,PAYMENT_REQUESTED
48043120,1,PAYMENT_REQUESTED
48024264,1,PAYMENT_REQUESTED
48035000,1,PAYMENT_REQUESTED
48053040,1,PAYMENT_REQUESTED
48053992,1,PAYMENT_REQUESTED
48020940,1,PAYMENT_REQUESTED
47925486,1,PAYMENT_REQUESTED
48051170,1,PAYMENT_REQUESTED
48053764,1,PAYMENT_REQUESTED
48022801,1,PAYMENT_REQUESTED
48039326,1,PAYMENT_REQUESTED
48062484,1,PAYMENT_REQUESTED
48031202,1,PAYMENT_REQUESTED
48028581,1,PAYMENT_REQUESTED
48020650,1,PAYMENT_REQUESTED
48035009,1,PAYMENT_REQUESTED
48056515,1,PAYMENT_REQUESTED
48046780,1,PAYMENT_REQUESTED
47438147,1,PAYMENT_REQUESTED
48030040,1,PAYMENT_REQUESTED
48041095,1,PAYMENT_REQUESTED
800139,1,PAYMENT_REQUESTED
48056980,1,PAYMENT_REQUESTED
48065144,1,PAYMENT_REQUESTED
48060070,1,PAYMENT_REQUESTED
48060404,1,PAYMENT_REQUESTED
48056112,1,PAYMENT_REQUESTED
47996104,1,PAYMENT_REQUESTED
48056731,1,PAYMENT_REQUESTED
48062020,1,PAYMENT_REQUESTED
48043005,1,PAYMENT_REQUESTED
48053867,1,PAYMENT_REQUESTED
48055167,1,PAYMENT_REQUESTED
48060130,1,PAYMENT_REQUESTED
47647527,1,PAYMENT_REQUESTED
48020441,1,PAYMENT_REQUESTED
48062133,1,PAYMENT_REQUESTED
48028770,1,PAYMENT_REQUESTED
48064116,1,PAYMENT_REQUESTED
48053429,1,PAYMENT_REQUESTED
48021534,1,PAYMENT_REQUESTED
48058185,1,PAYMENT_REQUESTED
48041737,1,PAYMENT_REQUESTED
48053330,1,PAYMENT_REQUESTED
48047985,1,PAYMENT_REQUESTED
48021770,1,PAYMENT_REQUESTED
48055520,1,PAYMENT_REQUESTED
48056180,1,PAYMENT_REQUESTED
48064274,1,PAYMENT_REQUESTED
48054329,1,PAYMENT_REQUESTED
48027666,1,PAYMENT_REQUESTED
48055248,1,PAYMENT_REQUESTED
48053468,1,PAYMENT_REQUESTED
48065578,1,PAYMENT_REQUESTED
45610021,1,PAYMENT_REQUESTED
48056883,1,PAYMENT_REQUESTED
48025433,1,PAYMENT_REQUESTED
48054407,1,PAYMENT_REQUESTED
48065141,1,PAYMENT_REQUESTED
48055748,1,PAYMENT_REQUESTED
48066410,1,PAYMENT_REQUESTED
48050223,1,PAYMENT_REQUESTED
48059845,1,PAYMENT_REQUESTED
48060720,1,PAYMENT_REQUESTED
48055498,1,PAYMENT_REQUESTED
48033239,1,PAYMENT_REQUESTED
48035049,1,PAYMENT_REQUESTED
48059805,1,PAYMENT_REQUESTED
48058332,1,PAYMENT_REQUESTED
48048275,1,PAYMENT_REQUESTED
48048912,1,PAYMENT_REQUESTED
48033359,1,PAYMENT_REQUESTED
48048612,1,PAYMENT_REQUESTED
48054075,1,PAYMENT_REQUESTED
48024075,1,PAYMENT_REQUESTED
48046543,1,PAYMENT_REQUESTED
48061893,1,PAYMENT_REQUESTED
48051066,1,PAYMENT_REQUESTED
48060446,1,PAYMENT_REQUESTED
48062975,1,PAYMENT_REQUESTED
48047953,1,PAYMENT_REQUESTED
48057542,1,PAYMENT_REQUESTED
47619592,1,PAYMENT_REQUESTED
48053759,2,PAYMENT_REQUESTED
48056207,1,PAYMENT_REQUESTED
48052355,1,PAYMENT_REQUESTED
48049787,1,PAYMENT_REQUESTED
48050388,1,PAYMENT_REQUESTED
48055645,1,PAYMENT_REQUESTED
48059853,1,PAYMENT_REQUESTED
47982493,1,PAYMENT_REQUESTED
48057750,1,PAYMENT_REQUESTED
48051773,1,PAYMENT_REQUESTED
48056899,1,PAYMENT_REQUESTED
48056294,1,PAYMENT_REQUESTED
48055455,1,PAYMENT_REQUESTED
800124,1,PAYMENT_REQUESTED
48058644,1,PAYMENT_REQUESTED
48056121,1,PAYMENT_REQUESTED
48005400,1,PAYMENT_REQUESTED
48055269,1,PAYMENT_REQUESTED
48052642,1,PAYMENT_REQUESTED
48022606,1,PAYMENT_REQUESTED
48054495,1,PAYMENT_REQUESTED
48041193,1,PAYMENT_REQUESTED
48059353,1,PAYMENT_REQUESTED
48058805,1,PAYMENT_REQUESTED
48021807,1,PAYMENT_REQUESTED
48021544,1,PAYMENT_REQUESTED
48047494,2,PAYMENT_REQUESTED
47854645,2,PAYMENT_REQUESTED
48044743,1,PAYMENT_REQUESTED
48064470,1,PAYMENT_REQUESTED
48056410,1,PAYMENT_REQUESTED
48063191,1,PAYMENT_REQUESTED
48059830,1,PAYMENT_REQUESTED
47987666,1,PAYMENT_REQUESTED
48038219,1,PAYMENT_REQUESTED
47979749,1,PAYMENT_REQUESTED
48048643,1,PAYMENT_REQUESTED
46603762,1,PAYMENT_REQUESTED
48046488,1,PAYMENT_REQUESTED
48058094,1,PAYMENT_REQUESTED
48051721,1,PAYMENT_REQUESTED
48058237,1,PAYMENT_REQUESTED
48018969,1,PAYMENT_REQUESTED
48056439,1,PAYMENT_REQUESTED
48056267,1,PAYMENT_REQUESTED
48063607,1,PAYMENT_REQUESTED
48059640,1,PAYMENT_REQUESTED
47677421,1,PAYMENT_REQUESTED
48055826,1,PAYMENT_REQUESTED
48049960,1,PAYMENT_REQUESTED
48048403,1,PAYMENT_REQUESTED
48038094,1,PAYMENT_REQUESTED
48060098,1,PAYMENT_REQUESTED
48002687,3,PAYMENT_REQUESTED
48066154,1,PAYMENT_REQUESTED
48057536,1,PAYMENT_REQUESTED
48064125,1,PAYMENT_REQUESTED
48057709,1,PAYMENT_REQUESTED
48061636,1,PAYMENT_REQUESTED
48058353,1,PAYMENT_REQUESTED
44794876,1,PAYMENT_REQUESTED
48037114,3,PAYMENT_REQUESTED
48031333,1,PAYMENT_REQUESTED
48027507,1,PAYMENT_REQUESTED
47979645,2,PAYMENT_REQUESTED
48055192,1,PAYMENT_REQUESTED
48059740,1,PAYMENT_REQUESTED
48062474,1,PAYMENT_REQUESTED
46902337,1,PAYMENT_REQUESTED
48039790,1,PAYMENT_REQUESTED
48053124,1,PAYMENT_REQUESTED
48045285,1,PAYMENT_REQUESTED
48052583,1,PAYMENT_REQUESTED
47490141,1,PAYMENT_REQUESTED
47996552,1,PAYMENT_REQUESTED
48042461,1,PAYMENT_REQUESTED
48038320,1,PAYMENT_REQUESTED
48055956,1,PAYMENT_REQUESTED
48056132,1,PAYMENT_REQUESTED
48062648,1,PAYMENT_REQUESTED
47581977,1,PAYMENT_REQUESTED
48053807,1,PAYMENT_REQUESTED
48058962,1,PAYMENT_REQUESTED
48062103,1,PAYMENT_REQUESTED
48055075,1,PAYMENT_REQUESTED
48054401,1,PAYMENT_REQUESTED
48056097,1,PAYMENT_REQUESTED
48058033,1,PAYMENT_REQUESTED
48063508,1,PAYMENT_REQUESTED
48054652,1,PAYMENT_REQUESTED
48053157,1,PAYMENT_REQUESTED
48057944,1,PAYMENT_REQUESTED
48059322,1,PAYMENT_REQUESTED
48018033,1,PAYMENT_REQUESTED
48057648,1,PAYMENT_REQUESTED
47973342,1,PAYMENT_REQUESTED
48067254,1,PAYMENT_REQUESTED
48050064,1,PAYMENT_REQUESTED
48045326,1,PAYMENT_REQUESTED
48040317,1,PAYMENT_REQUESTED
48053381,1,PAYMENT_REQUESTED
48028638,1,PAYMENT_REQUESTED
48027399,1,PAYMENT_REQUESTED
48046012,1,PAYMENT_REQUESTED
48055112,1,PAYMENT_REQUESTED
48059217,1,PAYMENT_REQUESTED
48060566,1,PAYMENT_REQUESTED
48061536,1,PAYMENT_REQUESTED
48059340,1,PAYMENT_REQUESTED
48048945,1,PAYMENT_REQUESTED
48041353,1,PAYMENT_REQUESTED
48060044,1,PAYMENT_REQUESTED
45490672,3,PAYMENT_REQUESTED
48055005,1,PAYMENT_REQUESTED
48053586,1,PAYMENT_REQUESTED
48052553,1,PAYMENT_REQUESTED
48049827,1,PAYMENT_REQUESTED
48057251,1,PAYMENT_REQUESTED
48057739,1,PAYMENT_REQUESTED
48060320,1,PAYMENT_REQUESTED
48050385,1,PAYMENT_REQUESTED
48046270,2,PAYMENT_REQUESTED
48066358,1,PAYMENT_REQUESTED
48049376,1,PAYMENT_REQUESTED
48062499,1,PAYMENT_REQUESTED
48063430,1,PAYMENT_REQUESTED
48065386,1,PAYMENT_REQUESTED
48060483,1,PAYMENT_REQUESTED
48063468,1,PAYMENT_REQUESTED
48051506,1,PAYMENT_REQUESTED
48054923,1,PAYMENT_REQUESTED
48064322,1,PAYMENT_REQUESTED
48054019,1,PAYMENT_REQUESTED
48064993,1,PAYMENT_REQUESTED
48041827,1,PAYMENT_REQUESTED
48019112,1,PAYMENT_REQUESTED
48058143,1,PAYMENT_REQUESTED
48056324,1,PAYMENT_REQUESTED
48026162,1,PAYMENT_REQUESTED
48060751,1,PAYMENT_REQUESTED
48065311,1,PAYMENT_REQUESTED
48058758,1,PAYMENT_REQUESTED
48055051,1,PAYMENT_REQUESTED
48047379,1,PAYMENT_REQUESTED
48054018,1,PAYMENT_REQUESTED
48031856,1,PAYMENT_REQUESTED
48053758,1,PAYMENT_REQUESTED
48036311,2,PAYMENT_REQUESTED
48066099,1,PAYMENT_REQUESTED
48050495,1,PAYMENT_REQUESTED
48025456,1,PAYMENT_REQUESTED
48056168,1,PAYMENT_REQUESTED
48041501,1,PAYMENT_REQUESTED
48035129,1,PAYMENT_REQUESTED
48038352,2,PAYMENT_REQUESTED
48051109,1,PAYMENT_REQUESTED
47968111,1,PAYMENT_REQUESTED
48039491,1,PAYMENT_REQUESTED
48058004,1,PAYMENT_REQUESTED
48027013,2,PAYMENT_REQUESTED
48052741,1,PAYMENT_REQUESTED
48060445,1,PAYMENT_REQUESTED
48053667,1,PAYMENT_REQUESTED
48054544,1,PAYMENT_REQUESTED
48053206,1,PAYMENT_REQUESTED
48060714,1,PAYMENT_REQUESTED
48055508,1,PAYMENT_REQUESTED
48057073,1,PAYMENT_REQUESTED
48052426,1,PAYMENT_REQUESTED
48053026,1,PAYMENT_REQUESTED
48031620,1,PAYMENT_REQUESTED
48059523,1,PAYMENT_REQUESTED
48044027,1,PAYMENT_REQUESTED
48052661,1,PAYMENT_REQUESTED
48058120,1,PAYMENT_REQUESTED
48040123,1,PAYMENT_REQUESTED
48042082,1,PAYMENT_REQUESTED
48041926,2,PAYMENT_REQUESTED
48019195,1,PAYMENT_REQUESTED
48063323,1,PAYMENT_REQUESTED
48063297,1,PAYMENT_REQUESTED
48053228,1,PAYMENT_REQUESTED
48051940,1,PAYMENT_REQUESTED
48055597,1,PAYMENT_REQUESTED
48058224,1,PAYMENT_REQUESTED
48014753,1,PAYMENT_REQUESTED
48059297,1,PAYMENT_REQUESTED
47526096,1,PAYMENT_REQUESTED
48057779,1,PAYMENT_REQUESTED
48056690,1,PAYMENT_REQUESTED
47996820,1,PAYMENT_REQUESTED
48054408,1,PAYMENT_REQUESTED
48047747,1,PAYMENT_REQUESTED
